LAT,LON,YEAR,MO,DY,rh2m,t2m,ws10m
12.0,79.375,2020,1,7,83.76,24.91,3.56
12.0,80.0,2020,1,7,80.79,26.35,5.06
12.5,76.25,2020,1,7,71.64,22.48,3.29
12.5,76.875,2020,1,7,69.11,23.34,3.94
12.5,77.5,2020,1,7,72.16,22.88,3.77
12.5,78.125,2020,1,7,75.94,22.95,3.87
12.5,78.75,2020,1,7,81.22,23.32,3.38
12.5,79.375,2020,1,7,85.32,24.05,3.31
12.5,80.0,2020,1,7,81.48,25.76,4.51
13.0,76.25,2020,1,7,70.87,22.29,3.47
13.0,76.875,2020,1,7,68.16,23.05,4.15
13.0,77.5,2020,1,7,70.75,22.47,4.36
13.0,78.125,2020,1,7,76.92,21.98,4.25
13.0,78.75,2020,1,7,80.79,22.78,3.45
13.0,79.375,2020,1,7,84.92,23.68,3.21
13.0,80.0,2020,1,7,82.34,25.32,4.15
13.5,76.25,2020,1,7,69.66,22.98,3.39
13.5,76.875,2020,1,7,67.67,23.39,3.86
13.5,77.5,2020,1,7,70.01,22.87,4.21
13.5,78.125,2020,1,7,75.46,22.28,4.25
13.5,78.75,2020,1,7,81.39,22.35,3.6
13.5,79.375,2020,1,7,86.26,23.15,3.16
13.5,80.0,2020,1,7,83.57,24.98,4.01
8.5,76.25,2020,1,8,71.53,28.4,3.6
8.5,76.875,2020,1,8,80.26,26.42,3.59
8.5,77.5,2020,1,8,87.17,24.03,3.69
8.5,78.125,2020,1,8,82.88,26.51,5.57
8.5,78.75,2020,1,8,76.0,27.75,7.78
8.5,79.375,2020,1,8,76.13,27.42,7.81
8.5,80.0,2020,1,8,80.97,25.48,5.96
9.0,76.25,2020,1,8,71.35,28.28,3.0
9.0,76.875,2020,1,8,81.64,24.91,2.03
9.0,77.5,2020,1,8,86.52,23.81,2.98
9.0,78.125,2020,1,8,82.46,25.78,4.35
9.0,78.75,2020,1,8,76.86,27.22,6.55
9.0,79.375,2020,1,8,75.33,27.43,7.41
9.0,80.0,2020,1,8,79.02,25.89,6.05
9.5,76.25,2020,1,8,69.96,28.6,2.33
9.5,76.875,2020,1,8,81.07,23.59,1.03
9.5,77.5,2020,1,8,83.53,22.94,1.99
9.5,78.125,2020,1,8,80.96,25.34,3.68
9.5,78.75,2020,1,8,81.01,25.89,5.11
9.5,79.375,2020,1,8,76.16,27.2,6.81
9.5,80.0,2020,1,8,75.51,26.7,6.57
10.0,76.25,2020,1,8,68.45,28.34,1.77
10.0,76.875,2020,1,8,81.24,22.04,0.94
10.0,77.5,2020,1,8,84.22,21.2,1.88
10.0,78.125,2020,1,8,80.95,24.43,3.09
10.0,78.75,2020,1,8,83.71,24.93,4.07
10.0,79.375,2020,1,8,79.67,26.29,5.52
10.0,80.0,2020,1,8,75.49,26.9,6.45
10.5,76.25,2020,1,8,69.06,27.58,1.88
10.5,76.875,2020,1,8,78.83,23.06,2.16
10.5,77.5,2020,1,8,78.59,22.9,2.62
10.5,78.125,2020,1,8,77.65,24.62,3.1
10.5,78.75,2020,1,8,82.89,24.61,3.55
10.5,79.375,2020,1,8,82.98,25.2,4.26
10.5,80.0,2020,1,8,76.95,26.48,5.69
11.0,76.25,2020,1,8,71.98,25.27,1.58
11.0,76.875,2020,1,8,77.51,22.89,2.55
11.0,77.5,2020,1,8,71.86,25.02,2.69
11.0,78.125,2020,1,8,73.09,25.17,3.23
11.0,78.75,2020,1,8,81.17,24.25,3.34
11.0,79.375,2020,1,8,83.93,24.63,3.68
11.0,80.0,2020,1,8,77.59,26.15,5.13
11.5,76.25,2020,1,8,74.76,22.87,1.05
11.5,76.875,2020,1,8,74.81,21.76,2.13
11.5,77.5,2020,1,8,70.33,24.29,2.02
11.5,78.125,2020,1,8,71.87,24.65,2.94
11.5,78.75,2020,1,8,80.75,23.54,3.13
11.5,79.375,2020,1,8,82.76,24.6,3.53
11.5,80.0,2020,1,8,77.57,26.07,4.94
12.0,76.25,2020,1,8,73.13,22.27,1.38
12.0,76.875,2020,1,8,69.32,22.43,2.25
12.0,77.5,2020,1,8,70.9,22.85,1.8
12.0,78.125,2020,1,8,72.99,23.6,2.67
12.0,78.75,2020,1,8,79.91,23.12,2.91
12.0,79.375,2020,1,8,81.97,24.33,3.32
12.0,80.0,2020,1,8,77.98,25.74,4.64
12.5,76.25,2020,1,8,68.53,22.49,1.61
12.5,76.875,2020,1,8,67.03,23.13,2.47
12.5,77.5,2020,1,8,69.46,22.74,2.59
12.5,78.125,2020,1,8,73.29,22.92,2.89
12.5,78.75,2020,1,8,77.67,23.17,2.9
12.5,79.375,2020,1,8,83.04,23.51,3.07
12.5,80.0,2020,1,8,79.04,25.02,4.17
13.0,76.25,2020,1,8,67.04,22.31,1.72
13.0,76.875,2020,1,8,66.43,22.83,2.52
13.0,77.5,2020,1,8,69.04,22.33,2.82
13.0,78.125,2020,1,8,74.75,21.88,3.02
13.0,78.75,2020,1,8,77.51,22.58,2.9
13.0,79.375,2020,1,8,82.65,23.16,2.93
13.0,80.0,2020,1,8,80.08,24.46,3.81
13.5,76.25,2020,1,8,64.73,23.01,1.88
13.5,76.875,2020,1,8,65.86,23.09,2.55
13.5,77.5,2020,1,8,69.77,22.58,2.84
13.5,78.125,2020,1,8,73.96,22.07,3.04
13.5,78.75,2020,1,8,78.07,22.17,2.98
13.5,79.375,2020,1,8,84.0,22.51,2.74
13.5,80.0,2020,1,8,80.0,24.22,3.57
8.5,76.25,2020,1,9,67.65,28.57,2.38
8.5,76.875,2020,1,9,78.05,26.26,3.1
8.5,77.5,2020,1,9,85.36,23.42,3.37
8.5,78.125,2020,1,9,79.22,26.28,5.14
8.5,78.75,2020,1,9,70.92,27.63,6.85
8.5,79.375,2020,1,9,70.95,27.16,6.39
8.5,80.0,2020,1,9,77.57,24.89,4.6
9.0,76.25,2020,1,9,68.02,28.44,2.22
9.0,76.875,2020,1,9,78.81,24.84,1.8
9.0,77.5,2020,1,9,84.02,23.23,2.77
9.0,78.125,2020,1,9,79.04,25.34,4.0
9.0,78.75,2020,1,9,71.91,26.9,5.8
9.0,79.375,2020,1,9,69.88,27.18,5.92
9.0,80.0,2020,1,9,75.01,25.44,4.56
9.5,76.25,2020,1,9,68.91,28.54,1.94
9.5,76.875,2020,1,9,79.74,23.41,1.02
9.5,77.5,2020,1,9,81.72,22.36,1.91
9.5,78.125,2020,1,9,77.93,24.76,3.44
9.5,78.75,2020,1,9,77.08,25.23,4.51
9.5,79.375,2020,1,9,70.21,26.93,5.44
9.5,80.0,2020,1,9,70.38,26.45,4.81
10.0,76.25,2020,1,9,69.13,28.28,1.49
10.0,76.875,2020,1,9,81.28,21.6,1.05
10.0,77.5,2020,1,9,82.22,20.91,1.67
10.0,78.125,2020,1,9,78.08,23.83,2.91
10.0,78.75,2020,1,9,80.85,24.03,3.66
10.0,79.375,2020,1,9,74.15,25.78,4.5
10.0,80.0,2020,1,9,69.09,26.75,4.69
10.5,76.25,2020,1,9,68.33,27.62,1.47
10.5,76.875,2020,1,9,77.79,22.66,2.12
10.5,77.5,2020,1,9,76.89,22.59,2.46
10.5,78.125,2020,1,9,74.92,24.07,2.8
10.5,78.75,2020,1,9,79.89,23.65,3.24
10.5,79.375,2020,1,9,78.92,24.35,3.61
10.5,80.0,2020,1,9,70.39,26.22,4.22
11.0,76.25,2020,1,9,71.01,25.32,1.4
11.0,76.875,2020,1,9,76.74,22.67,2.41
11.0,77.5,2020,1,9,71.04,24.72,2.6
11.0,78.125,2020,1,9,70.56,24.79,2.94
11.0,78.75,2020,1,9,78.27,23.39,3.09
11.0,79.375,2020,1,9,80.39,23.73,3.21
11.0,80.0,2020,1,9,71.06,25.84,3.89
11.5,76.25,2020,1,9,75.65,22.77,1.02
11.5,76.875,2020,1,9,75.43,21.61,1.96
11.5,77.5,2020,1,9,70.39,24.19,1.87
11.5,78.125,2020,1,9,70.1,24.4,2.74
11.5,78.75,2020,1,9,77.87,22.89,2.89
11.5,79.375,2020,1,9,78.5,23.93,3.07
11.5,80.0,2020,1,9,70.56,25.83,3.79
12.0,76.25,2020,1,9,74.31,22.14,1.31
12.0,76.875,2020,1,9,70.48,22.3,2.14
12.0,77.5,2020,1,9,71.74,22.86,1.63
12.0,78.125,2020,1,9,71.78,23.37,2.5
12.0,78.75,2020,1,9,77.12,22.65,2.58
12.0,79.375,2020,1,9,77.53,23.8,2.8
12.0,80.0,2020,1,9,71.06,25.49,3.54
12.5,76.25,2020,1,9,69.15,22.52,1.28
12.5,76.875,2020,1,9,68.69,23.12,2.3
12.5,77.5,2020,1,9,70.3,22.88,2.36
12.5,78.125,2020,1,9,71.78,22.73,2.6
12.5,78.75,2020,1,9,75.01,22.87,2.4
12.5,79.375,2020,1,9,79.13,23.05,2.42
12.5,80.0,2020,1,9,73.06,24.73,3.06
13.0,76.25,2020,1,9,68.68,22.35,1.22
13.0,76.875,2020,1,9,69.04,22.94,2.28
13.0,77.5,2020,1,9,69.05,22.58,2.56
13.0,78.125,2020,1,9,72.8,21.98,2.68
13.0,78.75,2020,1,9,74.29,22.6,2.27
13.0,79.375,2020,1,9,78.25,22.97,2.09
13.0,80.0,2020,1,9,74.35,24.32,2.66
13.5,76.25,2020,1,9,67.26,23.04,1.16
13.5,76.875,2020,1,9,68.66,23.16,2.3
13.5,77.5,2020,1,9,68.85,22.95,2.55
13.5,78.125,2020,1,9,72.2,22.26,2.82
13.5,78.75,2020,1,9,74.68,22.25,2.43
13.5,79.375,2020,1,9,79.24,22.53,1.99
13.5,80.0,2020,1,9,74.2,24.23,2.47
8.5,76.25,2020,1,10,66.24,28.6,4.49
8.5,76.875,2020,1,10,79.13,25.34,4.28
8.5,77.5,2020,1,10,85.61,22.49,3.77
8.5,78.125,2020,1,10,78.38,25.8,4.97
8.5,78.75,2020,1,10,70.57,27.52,6.26
8.5,79.375,2020,1,10,70.96,27.19,5.88
8.5,80.0,2020,1,10,77.91,24.8,4.49
9.0,76.25,2020,1,10,65.85,28.31,3.96
9.0,76.875,2020,1,10,78.25,23.89,2.75
9.0,77.5,2020,1,10,83.71,22.4,3.16
9.0,78.125,2020,1,10,77.6,24.96,4.05
9.0,78.75,2020,1,10,71.37,26.8,5.49
9.0,79.375,2020,1,10,69.78,27.23,5.66
9.0,80.0,2020,1,10,74.93,25.57,4.57
9.5,76.25,2020,1,10,62.52,28.92,1.97
9.5,76.875,2020,1,10,80.6,22.48,1.42
9.5,77.5,2020,1,10,81.8,21.49,2.25
9.5,78.125,2020,1,10,76.91,24.44,3.71
9.5,78.75,2020,1,10,77.11,25.01,4.46
9.5,79.375,2020,1,10,70.02,27.01,5.4
9.5,80.0,2020,1,10,69.92,26.61,5.0
10.0,76.25,2020,1,10,62.46,28.61,1.21
10.0,76.875,2020,1,10,80.56,20.84,1.37
10.0,77.5,2020,1,10,82.45,20.2,2.05
10.0,78.125,2020,1,10,77.3,23.57,3.24
10.0,78.75,2020,1,10,81.72,23.78,3.84
10.0,79.375,2020,1,10,75.07,25.76,4.66
10.0,80.0,2020,1,10,69.24,26.88,5.14
10.5,76.25,2020,1,10,65.61,27.23,2.27
10.5,76.875,2020,1,10,75.95,22.2,2.82
10.5,77.5,2020,1,10,75.92,22.22,3.15
10.5,78.125,2020,1,10,75.85,23.63,3.08
10.5,78.75,2020,1,10,81.56,23.4,3.59
10.5,79.375,2020,1,10,80.85,24.32,3.92
10.5,80.0,2020,1,10,72.43,26.25,4.84
11.0,76.25,2020,1,10,70.82,24.51,2.39
11.0,76.875,2020,1,10,76.82,22.06,3.26
11.0,77.5,2020,1,10,70.53,24.35,3.15
11.0,78.125,2020,1,10,73.08,24.21,3.37
11.0,78.75,2020,1,10,80.52,23.08,3.59
11.0,79.375,2020,1,10,82.65,23.72,3.63
11.0,80.0,2020,1,10,74.94,25.77,4.65
11.5,76.25,2020,1,10,75.54,22.21,1.85
11.5,76.875,2020,1,10,77.78,20.81,2.86
11.5,77.5,2020,1,10,71.8,23.62,2.36
11.5,78.125,2020,1,10,72.68,23.86,3.44
11.5,78.75,2020,1,10,80.65,22.43,3.58
11.5,79.375,2020,1,10,80.89,23.76,3.63
11.5,80.0,2020,1,10,75.13,25.69,4.69
12.0,76.25,2020,1,10,75.09,21.81,2.58
12.0,76.875,2020,1,10,72.29,21.78,3.46
12.0,77.5,2020,1,10,74.06,22.25,2.4
12.0,78.125,2020,1,10,74.67,22.74,3.47
12.0,78.75,2020,1,10,80.17,22.02,3.44
12.0,79.375,2020,1,10,79.82,23.38,3.52
12.0,80.0,2020,1,10,75.33,25.27,4.55
12.5,76.25,2020,1,10,71.48,22.06,3.08
12.5,76.875,2020,1,10,69.13,22.77,4.02
12.5,77.5,2020,1,10,72.62,22.28,3.82
12.5,78.125,2020,1,10,75.43,21.9,3.89
12.5,78.75,2020,1,10,78.33,22.04,3.38
12.5,79.375,2020,1,10,81.02,22.43,3.32
12.5,80.0,2020,1,10,76.43,24.38,4.19
13.0,76.25,2020,1,10,71.38,21.99,3.21
13.0,76.875,2020,1,10,69.21,22.57,4.05
13.0,77.5,2020,1,10,71.28,21.96,4.44
13.0,78.125,2020,1,10,76.3,21.08,4.25
13.0,78.75,2020,1,10,78.34,21.47,3.39
13.0,79.375,2020,1,10,80.43,22.14,3.19
13.0,80.0,2020,1,10,77.34,23.83,3.88
13.5,76.25,2020,1,10,69.83,22.64,3.19
13.5,76.875,2020,1,10,68.49,22.83,4.08
13.5,77.5,2020,1,10,71.32,22.13,4.36
13.5,78.125,2020,1,10,75.81,21.23,4.45
13.5,78.75,2020,1,10,79.17,20.96,3.51
13.5,79.375,2020,1,10,81.21,21.66,2.95
13.5,80.0,2020,1,10,76.87,23.77,3.63
8.5,76.25,2020,1,11,64.48,28.41,5.09
8.5,76.875,2020,1,11,78.3,25.08,4.3
8.5,77.5,2020,1,11,85.21,22.41,3.93
8.5,78.125,2020,1,11,79.42,25.91,5.9
8.5,78.75,2020,1,11,71.96,27.57,7.63
8.5,79.375,2020,1,11,72.03,27.37,7.36
8.5,80.0,2020,1,11,79.33,25.48,5.72
9.0,76.25,2020,1,11,63.36,28.0,4.48
9.0,76.875,2020,1,11,76.82,23.45,2.79
9.0,77.5,2020,1,11,83.08,22.03,3.29
9.0,78.125,2020,1,11,78.29,25.04,4.8
9.0,78.75,2020,1,11,74.31,26.64,6.52
9.0,79.375,2020,1,11,71.06,27.3,6.93
9.0,80.0,2020,1,11,76.58,26.01,5.71
9.5,76.25,2020,1,11,59.32,28.46,1.84
9.5,76.875,2020,1,11,77.75,22.12,1.35
9.5,77.5,2020,1,11,79.62,21.21,2.29
9.5,78.125,2020,1,11,76.69,24.38,4.16
9.5,78.75,2020,1,11,78.58,24.94,5.42
9.5,79.375,2020,1,11,73.46,26.8,6.57
9.5,80.0,2020,1,11,72.71,26.69,6.3
10.0,76.25,2020,1,11,60.92,27.52,1.58
10.0,76.875,2020,1,11,78.42,20.28,1.3
10.0,77.5,2020,1,11,81.13,19.61,2.18
10.0,78.125,2020,1,11,77.9,23.04,3.53
10.0,78.75,2020,1,11,81.1,23.73,4.53
10.0,79.375,2020,1,11,78.05,25.55,5.59
10.0,80.0,2020,1,11,72.47,26.75,6.3
10.5,76.25,2020,1,11,63.8,26.25,3.31
10.5,76.875,2020,1,11,74.86,21.47,3.0
10.5,77.5,2020,1,11,76.18,21.39,2.96
10.5,78.125,2020,1,11,75.43,22.92,3.29
10.5,78.75,2020,1,11,80.41,23.2,3.94
10.5,79.375,2020,1,11,81.85,24.19,4.55
10.5,80.0,2020,1,11,74.35,26.16,5.73
11.0,76.25,2020,1,11,66.73,23.86,3.04
11.0,76.875,2020,1,11,72.99,21.53,3.52
11.0,77.5,2020,1,11,68.97,23.52,3.15
11.0,78.125,2020,1,11,70.86,23.4,3.39
11.0,78.75,2020,1,11,78.89,22.63,3.74
11.0,79.375,2020,1,11,82.22,23.52,4.16
11.0,80.0,2020,1,11,75.07,25.73,5.37
11.5,76.25,2020,1,11,69.84,21.54,2.08
11.5,76.875,2020,1,11,70.53,20.4,2.9
11.5,77.5,2020,1,11,67.03,22.83,2.47
11.5,78.125,2020,1,11,69.47,22.84,3.35
11.5,78.75,2020,1,11,78.47,21.75,3.62
11.5,79.375,2020,1,11,80.55,23.37,4.15
11.5,80.0,2020,1,11,74.52,25.6,5.38
12.0,76.25,2020,1,11,69.32,21.06,2.9
12.0,76.875,2020,1,11,65.62,21.17,3.19
12.0,77.5,2020,1,11,67.0,21.52,2.28
12.0,78.125,2020,1,11,70.98,21.74,3.33
12.0,78.75,2020,1,11,77.91,21.26,3.4
12.0,79.375,2020,1,11,80.43,22.86,3.89
12.0,80.0,2020,1,11,74.91,25.11,5.18
12.5,76.25,2020,1,11,66.36,21.35,3.3
12.5,76.875,2020,1,11,63.22,22.06,3.76
12.5,77.5,2020,1,11,65.13,21.59,3.63
12.5,78.125,2020,1,11,71.18,21.18,3.67
12.5,78.75,2020,1,11,76.43,21.4,3.31
12.5,79.375,2020,1,11,81.75,21.99,3.45
12.5,80.0,2020,1,11,76.57,24.26,4.57
13.0,76.25,2020,1,11,68.14,21.22,3.18
13.0,76.875,2020,1,11,64.7,21.8,3.79
13.0,77.5,2020,1,11,65.59,21.19,4.24
13.0,78.125,2020,1,11,72.8,20.43,3.93
13.0,78.75,2020,1,11,76.85,21.18,3.3
13.0,79.375,2020,1,11,82.3,21.82,3.21
13.0,80.0,2020,1,11,78.26,23.78,4.04
13.5,76.25,2020,1,11,68.98,21.8,3.47
13.5,76.875,2020,1,11,66.9,21.91,4.02
13.5,77.5,2020,1,11,68.59,21.27,4.2
13.5,78.125,2020,1,11,73.29,20.66,3.93
13.5,78.75,2020,1,11,78.53,20.91,3.22
13.5,79.375,2020,1,11,83.36,21.65,2.77
13.5,80.0,2020,1,11,79.4,23.68,3.6
8.5,76.25,2020,1,12,60.69,28.11,3.77
8.5,76.875,2020,1,12,73.76,25.32,3.29
8.5,77.5,2020,1,12,83.97,22.23,3.82
8.5,78.125,2020,1,12,79.43,25.51,5.94
8.5,78.75,2020,1,12,72.0,27.44,7.79
8.5,79.375,2020,1,12,71.08,27.45,7.63
8.5,80.0,2020,1,12,77.51,25.58,5.9
9.0,76.25,2020,1,12,58.01,27.92,3.09
9.0,76.875,2020,1,12,72.68,23.67,2.06
9.0,77.5,2020,1,12,82.17,22.04,3.26
9.0,78.125,2020,1,12,77.14,24.75,4.67
9.0,78.75,2020,1,12,73.83,26.42,6.56
9.0,79.375,2020,1,12,69.07,27.37,7.14
9.0,80.0,2020,1,12,74.19,26.02,5.86
9.5,76.25,2020,1,12,56.21,28.03,2.9
9.5,76.875,2020,1,12,72.31,22.38,1.25
9.5,77.5,2020,1,12,80.05,21.19,2.36
9.5,78.125,2020,1,12,76.08,24.19,4.0
9.5,78.75,2020,1,12,76.87,24.93,5.25
9.5,79.375,2020,1,12,69.24,27.03,6.54
9.5,80.0,2020,1,12,69.01,26.83,6.33
10.0,76.25,2020,1,12,60.77,27.04,2.78
10.0,76.875,2020,1,12,76.09,20.53,1.38
10.0,77.5,2020,1,12,80.79,19.7,2.09
10.0,78.125,2020,1,12,78.35,23.08,3.42
10.0,78.75,2020,1,12,80.97,23.83,4.26
10.0,79.375,2020,1,12,74.75,25.83,5.44
10.0,80.0,2020,1,12,68.33,27.01,6.35
10.5,76.25,2020,1,12,64.65,26.14,2.98
10.5,76.875,2020,1,12,75.9,21.55,2.78
10.5,77.5,2020,1,12,76.39,21.6,2.63
10.5,78.125,2020,1,12,76.39,23.34,3.16
10.5,78.75,2020,1,12,80.99,23.56,3.77
10.5,79.375,2020,1,12,80.95,24.53,4.37
10.5,80.0,2020,1,12,71.68,26.47,5.85
11.0,76.25,2020,1,12,68.0,23.75,2.47
11.0,76.875,2020,1,12,75.82,21.42,3.28
11.0,77.5,2020,1,12,70.7,23.77,2.84
11.0,78.125,2020,1,12,72.69,23.98,3.3
11.0,78.75,2020,1,12,79.71,23.31,3.65
11.0,79.375,2020,1,12,83.48,23.96,3.93
11.0,80.0,2020,1,12,74.97,26.04,5.5
11.5,76.25,2020,1,12,71.12,21.17,1.88
11.5,76.875,2020,1,12,74.22,20.24,2.85
11.5,77.5,2020,1,12,70.71,23.05,2.47
11.5,78.125,2020,1,12,72.53,23.5,3.31
11.5,78.75,2020,1,12,79.54,22.72,3.55
11.5,79.375,2020,1,12,82.62,24.02,3.88
11.5,80.0,2020,1,12,77.0,25.85,5.41
12.0,76.25,2020,1,12,69.95,20.75,2.51
12.0,76.875,2020,1,12,69.44,21.05,3.05
12.0,77.5,2020,1,12,72.16,21.69,2.3
12.0,78.125,2020,1,12,73.83,22.53,3.3
12.0,78.75,2020,1,12,79.16,22.41,3.35
12.0,79.375,2020,1,12,81.82,23.85,3.66
12.0,80.0,2020,1,12,79.1,25.35,5.05
12.5,76.25,2020,1,12,66.72,21.2,2.73
12.5,76.875,2020,1,12,67.89,21.96,3.4
12.5,77.5,2020,1,12,70.28,21.72,3.45
12.5,78.125,2020,1,12,74.15,21.88,3.57
12.5,78.75,2020,1,12,77.87,22.42,3.23
12.5,79.375,2020,1,12,82.89,23.08,3.29
12.5,80.0,2020,1,12,80.85,24.65,4.37
13.0,76.25,2020,1,12,67.54,20.86,2.82
13.0,76.875,2020,1,12,67.9,21.64,3.42
13.0,77.5,2020,1,12,68.71,21.36,3.89
13.0,78.125,2020,1,12,74.69,20.98,3.73
13.0,78.75,2020,1,12,77.67,21.9,3.16
13.0,79.375,2020,1,12,82.95,22.67,3.08
13.0,80.0,2020,1,12,82.13,24.15,3.86
13.5,76.25,2020,1,12,68.45,21.11,3.26
13.5,76.875,2020,1,12,67.68,21.67,3.68
13.5,77.5,2020,1,12,69.41,21.47,3.78
13.5,78.125,2020,1,12,74.6,21.01,3.49
13.5,78.75,2020,1,12,78.06,21.46,3.07
13.5,79.375,2020,1,12,83.32,22.23,2.88
13.5,80.0,2020,1,12,82.06,23.91,3.59
8.5,76.25,2020,1,13,65.45,28.16,2.01
8.5,76.875,2020,1,13,75.72,25.66,2.4
8.5,77.5,2020,1,13,83.56,22.8,2.97
8.5,78.125,2020,1,13,76.46,25.63,4.88
8.5,78.75,2020,1,13,67.34,27.48,6.42
8.5,79.375,2020,1,13,67.14,27.31,6.24
8.5,80.0,2020,1,13,74.29,24.96,4.79
9.0,76.25,2020,1,13,63.57,28.24,1.8
9.0,76.875,2020,1,13,75.68,24.31,1.45
9.0,77.5,2020,1,13,82.97,22.73,2.53
9.0,78.125,2020,1,13,76.93,24.94,3.93
9.0,78.75,2020,1,13,70.77,26.47,5.59
9.0,79.375,2020,1,13,66.67,27.14,5.95
9.0,80.0,2020,1,13,71.72,25.51,4.94
9.5,76.25,2020,1,13,62.7,28.46,1.97
9.5,76.875,2020,1,13,76.49,23.26,0.96
9.5,77.5,2020,1,13,80.51,22.18,1.76
9.5,78.125,2020,1,13,76.72,24.39,3.37
9.5,78.75,2020,1,13,75.18,24.87,4.5
9.5,79.375,2020,1,13,66.78,26.79,5.57
9.5,80.0,2020,1,13,66.39,26.43,5.37
10.0,76.25,2020,1,13,64.74,27.92,2.0
10.0,76.875,2020,1,13,76.71,21.87,0.74
10.0,77.5,2020,1,13,81.92,20.69,1.48
10.0,78.125,2020,1,13,78.11,23.39,2.86
10.0,78.75,2020,1,13,80.09,23.73,3.79
10.0,79.375,2020,1,13,72.89,25.41,4.76
10.0,80.0,2020,1,13,65.84,26.57,5.41
10.5,76.25,2020,1,13,67.56,26.97,2.17
10.5,76.875,2020,1,13,75.17,22.8,1.7
10.5,77.5,2020,1,13,77.49,22.2,2.09
10.5,78.125,2020,1,13,75.74,23.66,2.83
10.5,78.75,2020,1,13,79.97,23.45,3.43
10.5,79.375,2020,1,13,80.21,23.92,3.9
10.5,80.0,2020,1,13,69.29,25.91,4.94
11.0,76.25,2020,1,13,71.92,24.48,1.87
11.0,76.875,2020,1,13,76.01,22.42,2.06
11.0,77.5,2020,1,13,71.97,24.14,2.21
11.0,78.125,2020,1,13,71.99,24.36,2.94
11.0,78.75,2020,1,13,78.52,23.18,3.25
11.0,79.375,2020,1,13,82.22,23.34,3.51
11.0,80.0,2020,1,13,72.05,25.43,4.55
11.5,76.25,2020,1,13,75.35,22.07,1.12
11.5,76.875,2020,1,13,74.58,21.16,1.62
11.5,77.5,2020,1,13,71.03,23.56,1.77
11.5,78.125,2020,1,13,71.31,23.9,2.69
11.5,78.75,2020,1,13,77.89,22.61,3.0
11.5,79.375,2020,1,13,80.04,23.51,3.43
11.5,80.0,2020,1,13,72.47,25.36,4.38
12.0,76.25,2020,1,13,72.57,21.65,1.2
12.0,76.875,2020,1,13,68.86,21.88,1.68
12.0,77.5,2020,1,13,71.77,22.35,1.49
12.0,78.125,2020,1,13,72.41,22.88,2.39
12.0,78.75,2020,1,13,76.9,22.38,2.67
12.0,79.375,2020,1,13,78.27,23.37,3.2
12.0,80.0,2020,1,13,72.74,24.98,4.1
12.5,76.25,2020,1,13,67.83,21.75,1.36
12.5,76.875,2020,1,13,67.18,22.67,1.68
12.5,77.5,2020,1,13,70.28,22.35,1.96
12.5,78.125,2020,1,13,71.86,22.33,2.34
12.5,78.75,2020,1,13,74.53,22.51,2.51
12.5,79.375,2020,1,13,78.12,22.62,2.84
12.5,80.0,2020,1,13,73.44,24.22,3.63
13.0,76.25,2020,1,13,69.25,21.16,1.71
13.0,76.875,2020,1,13,67.07,22.3,1.61
13.0,77.5,2020,1,13,68.12,21.96,1.9
13.0,78.125,2020,1,13,71.59,21.48,2.15
13.0,78.75,2020,1,13,72.45,22.07,2.29
13.0,79.375,2020,1,13,75.83,22.46,2.54
13.0,80.0,2020,1,13,73.3,23.81,3.17
13.5,76.25,2020,1,13,67.84,21.83,1.61
13.5,76.875,2020,1,13,65.71,22.14,1.89
13.5,77.5,2020,1,13,66.57,21.79,2.24
13.5,78.125,2020,1,13,69.02,21.35,2.29
13.5,78.75,2020,1,13,70.66,21.45,2.13
13.5,79.375,2020,1,13,74.82,21.87,2.14
13.5,80.0,2020,1,13,71.82,23.68,2.72
8.5,76.25,2020,1,14,64.96,27.99,1.81
8.5,76.875,2020,1,14,74.15,25.73,2.51
8.5,77.5,2020,1,14,83.55,22.79,2.88
8.5,78.125,2020,1,14,75.83,25.64,4.77
8.5,78.75,2020,1,14,68.45,27.06,6.44
8.5,79.375,2020,1,14,67.57,26.67,6.15
8.5,80.0,2020,1,14,74.03,24.16,4.61
9.0,76.25,2020,1,14,67.1,27.81,1.79
9.0,76.875,2020,1,14,76.86,24.37,1.42
9.0,77.5,2020,1,14,81.74,22.75,2.27
9.0,78.125,2020,1,14,75.04,24.75,3.72
9.0,78.75,2020,1,14,69.04,26.15,5.54
9.0,79.375,2020,1,14,67.17,26.48,5.8
9.0,80.0,2020,1,14,72.14,24.66,4.69
9.5,76.25,2020,1,14,70.43,27.83,2.22
9.5,76.875,2020,1,14,83.3,23.11,0.89
9.5,77.5,2020,1,14,79.33,22.18,1.58
9.5,78.125,2020,1,14,74.79,24.07,3.21
9.5,78.75,2020,1,14,74.26,24.31,4.34
9.5,79.375,2020,1,14,68.19,26.04,5.43
9.5,80.0,2020,1,14,68.19,25.53,5.01
10.0,76.25,2020,1,14,72.35,27.54,1.89
10.0,76.875,2020,1,14,83.25,22.11,0.65
10.0,77.5,2020,1,14,79.92,20.67,1.4
10.0,78.125,2020,1,14,76.02,22.97,2.66
10.0,78.75,2020,1,14,78.07,23.11,3.5
10.0,79.375,2020,1,14,72.39,24.76,4.51
10.0,80.0,2020,1,14,67.36,25.73,4.97
10.5,76.25,2020,1,14,69.63,27.09,1.81
10.5,76.875,2020,1,14,75.73,22.95,1.47
10.5,77.5,2020,1,14,74.68,22.05,2.27
10.5,78.125,2020,1,14,72.98,23.16,2.54
